iter	MultiRMSE
1522	0.2821262825
1523	0.2818304321
1524	0.2816874987
1525	0.2814780668
1526	0.2812313117
1527	0.2811001385
1528	0.281060914
1529	0.2808487377
1530	0.2807246534
1531	0.2806412154
1532	0.2802613713
1533	0.2802042691
1534	0.2800842892
1535	0.2798117763
1536	0.2796613213
1537	0.2795283479
1538	0.2793722108
1539	0.2791705926
1540	0.2789600783
1541	0.2789468069
1542	0.278710787
1543	0.278428373
1544	0.2780599865
1545	0.2778743539
1546	0.2776618512
1547	0.2775446182
1548	0.277210591
1549	0.2770319978
1550	0.2769416416
1551	0.276722531
1552	0.2765695324
1553	0.2764416049
1554	0.2761543914
1555	0.2761159976
1556	0.2759736296
1557	0.2756886731
1558	0.2755713198
1559	0.2754548974
1560	0.2753656756
1561	0.2750560533
1562	0.2749477997
1563	0.2748190027
1564	0.274694695
1565	0.2746179203
1566	0.2745116595
1567	0.2743264087
1568	0.2741940511
1569	0.2740609394
1570	0.2738345486
1571	0.273595633
1572	0.2734734784
1573	0.2731475152
1574	0.2728762529
1575	0.272835648
1576	0.2726777267
1577	0.2725329595
1578	0.2723302883
1579	0.27205298
1580	0.2717691742
1581	0.2715297516
1582	0.2714860754
1583	0.2712566142
1584	0.2710422215
1585	0.2707785305
1586	0.2704240138
1587	0.2703286251
1588	0.2700624029
1589	0.2697720289
1590	0.2695211405
1591	0.2693918888
1592	0.2692239011
1593	0.2691081803
1594	0.2689757164
1595	0.2688956171
1596	0.2687958741
1597	0.2686224671
1598	0.2684235297
1599	0.2682727986
1600	0.2681322123
1601	0.2679847626
1602	0.2678186166
1603	0.2674973463
1604	0.2672445246
1605	0.2670787612
1606	0.2669966759
1607	0.2669005432
1608	0.2667017398
1609	0.2665865799
1610	0.2664642629
1611	0.2662415792
1612	0.2662110777
1613	0.2660942582
1614	0.265937753
1615	0.2657159331
1616	0.2656526189
1617	0.2654984318
1618	0.2654163329
1619	0.2653797373
1620	0.2652041051
1621	0.2649658128
1622	0.2647755843
1623	0.2645856615
1624	0.2644817133
1625	0.2643170202
1626	0.2641209189
1627	0.2640111583
1628	0.263766555
1629	0.2635955547
1630	0.263328503
1631	0.2630682167
1632	0.2629101072
1633	0.262824775
1634	0.2626037472
1635	0.2624082706
1636	0.2621796769
1637	0.2619625233
1638	0.2617633505
1639	0.2616064666
1640	0.2614293762
1641	0.2613716146
1642	0.2612782904
1643	0.2611387676
1644	0.2610226976
1645	0.2608515215
1646	0.2606889491
1647	0.2605647625
1648	0.2603301991
1649	0.2601422506
1650	0.2599875239
1651	0.2597995269
1652	0.2595967602
1653	0.2594465602
1654	0.2592851652
1655	0.2590866982
1656	0.2589177994
1657	0.2587645075
1658	0.2585724861
1659	0.2583054982
1660	0.2581076389
1661	0.2578654611
1662	0.2577423604
1663	0.2575856501
1664	0.257321944
1665	0.2571672893
1666	0.2570460531
1667	0.2569779038
1668	0.2567974637
1669	0.2566221618
1670	0.2563724147
1671	0.2562554688
1672	0.2560857579
1673	0.2559057447
1674	0.2557317864
1675	0.2555352478
1676	0.2554460151
1677	0.2552931701
1678	0.2551981084
1679	0.2551158459
1680	0.2550660219
1681	0.2549596675
1682	0.2547376144
1683	0.254561009
1684	0.2543514723
1685	0.2542124883
1686	0.2540610551
1687	0.2540108557
1688	0.2537929147
1689	0.2536335778
1690	0.2534760597
1691	0.2533176703
1692	0.2531950889
1693	0.2531199689
1694	0.2528989896
1695	0.2527739156
1696	0.2526482628
1697	0.2523564298
1698	0.2522453353
1699	0.2521734508
1700	0.2519264355
1701	0.2516964816
1702	0.2513757031
1703	0.251142008
1704	0.2509812483
1705	0.2507987835
1706	0.2505579985
1707	0.2505032677
1708	0.2503228203
1709	0.2500128624
1710	0.2498246696
1711	0.2495455073
1712	0.2493222089
1713	0.2492455603
1714	0.2490779804
1715	0.2488054563
1716	0.2487162719
1717	0.2486210776
1718	0.2483489861
1719	0.2481720084
1720	0.2480488269
1721	0.2479145209
1722	0.2478583433
1723	0.2477648553
1724	0.2477049255
1725	0.2475813752
1726	0.2474841065
1727	0.2472607133
1728	0.247215728
1729	0.2470360698
1730	0.2468727094
1731	0.246745758
1732	0.2465620128
1733	0.2464347369
1734	0.2462959942
1735	0.2461436153
1736	0.2460415682
1737	0.2459808524
1738	0.2457461872
1739	0.245637026
1740	0.2454677532
1741	0.2452906154
1742	0.245127626
1743	0.245031929
1744	0.2449558041
1745	0.2447995278
1746	0.2447423959
1747	0.2445241785
1748	0.2443981541
1749	0.244165371
1750	0.2440147624
1751	0.2438438094
1752	0.2437205008
1753	0.2436000232
1754	0.243401275
1755	0.2432243728
1756	0.2428576921
1757	0.2426765706
1758	0.2425728421
1759	0.2423865467
1760	0.2421753564
1761	0.2420574774
1762	0.2419185607
1763	0.2418071874
1764	0.2417909175
1765	0.2416136471
1766	0.2414368062
1767	0.2411993819
1768	0.2409336578
1769	0.2408517965
1770	0.2407886873
1771	0.2405751863
1772	0.2405179592
1773	0.2402154956
1774	0.2400836266
1775	0.2398995659
1776	0.2396770708
1777	0.2395025891
1778	0.2394146328
1779	0.2392149866
1780	0.239114098
1781	0.2389658091
1782	0.2388625055
1783	0.2386392134
1784	0.2385077664
1785	0.2383695773
1786	0.2382211181
1787	0.2380652071
1788	0.2377788776
1789	0.2376702734
1790	0.2374765383
1791	0.2373083148
1792	0.2371550133
1793	0.2368528188
1794	0.236805961
1795	0.2366880338
1796	0.2365054152
1797	0.2363158137
1798	0.2361449515
1799	0.2359814758
1800	0.2357563911
1801	0.2356982137
1802	0.23559818
1803	0.235235321
1804	0.2350057367
1805	0.2347961749
1806	0.2346858738
1807	0.2345635495
1808	0.2344285492
1809	0.2341796157
1810	0.2339420071
1811	0.2338318134
1812	0.233655463
1813	0.2334480749
1814	0.2334066987
1815	0.2332672254
1816	0.2331897224
1817	0.2330169063
1818	0.2328727997
1819	0.2327179503
1820	0.2325989477
1821	0.2324091823
1822	0.2322642915
1823	0.2321415545
1824	0.2319606377
1825	0.2319463956
1826	0.2318036344
1827	0.2315307063
1828	0.2313633376
1829	0.2311423292
1830	0.2309651829
1831	0.2307831976
1832	0.2306365921
1833	0.2305257659
1834	0.2303062319
1835	0.2301496264
1836	0.2300456627
1837	0.2299957438
1838	0.2298009968
1839	0.2296558822
1840	0.2295323784
1841	0.2293369531
1842	0.2292584554
1843	0.2291226587
1844	0.2290058883
1845	0.2287514869
1846	0.2284599408
1847	0.2283601582
1848	0.2281216607
1849	0.2279067275
1850	0.22781122
1851	0.2276696442
1852	0.2275744331
1853	0.2273649549
1854	0.2272873515
1855	0.2272110397
1856	0.2271257792
1857	0.2270076048
1858	0.2268966139
1859	0.2267225666
1860	0.2267045983
1861	0.2265263079
1862	0.2264082283
1863	0.2262749506
1864	0.2260865605
1865	0.225934037
1866	0.2257737704
1867	0.2257148956
1868	0.2254972889
1869	0.2253137656
1870	0.2251933902
1871	0.2250666372
1872	0.2249451085
1873	0.2247705019
1874	0.2245410388
1875	0.2244075553
1876	0.2242458965
1877	0.2241300115
1878	0.2239745569
1879	0.2237938702
1880	0.2236883016
1881	0.2235602318
1882	0.2234358076
1883	0.2231216732
1884	0.2229678386
1885	0.2228715079
1886	0.2226432838
1887	0.2225563645
1888	0.2224045487
1889	0.2223551627
1890	0.2222731254
1891	0.2222224739
1892	0.2221215925
1893	0.2219577716
1894	0.2218586171
1895	0.2216711772
1896	0.2215481519
1897	0.2214834364
1898	0.2213291041
1899	0.221207558
1900	0.2210692911
1901	0.2209265445
1902	0.2208306185
1903	0.2207790037
1904	0.2205887885
1905	0.2203398457
1906	0.2202499317
1907	0.2201213141
1908	0.2200845437
1909	0.2198517876
1910	0.2196722408
1911	0.2195527212
1912	0.2193683719
1913	0.2193108169
1914	0.2192105987
1915	0.2190659728
1916	0.2189539285
1917	0.2188541745
1918	0.2186661571
1919	0.2185736795
1920	0.2184498994
1921	0.2182525367
1922	0.2181555072
1923	0.2180907039
1924	0.2179644592
1925	0.2177931482
1926	0.2177187319
1927	0.2176455318
1928	0.2174169178
1929	0.217292914
1930	0.217135707
1931	0.2168781906
1932	0.2167478736
1933	0.2166417091
1934	0.2165662318
1935	0.2164060723
1936	0.2162920254
1937	0.2161623863
1938	0.216064293
1939	0.2159802834
1940	0.2158879591
1941	0.2158200751
1942	0.2156842326
1943	0.2155718095
1944	0.2155383271
1945	0.2152848518
1946	0.2151053455
1947	0.2150309312
1948	0.214965144
1949	0.2148019876
1950	0.2146354757
1951	0.2145250223
1952	0.2144176733
1953	0.2141975257
1954	0.2140348889
1955	0.2138617569
1956	0.2136006309
1957	0.2133812867
1958	0.2131552409
1959	0.2130290735
1960	0.2129592736
1961	0.2127399668
1962	0.2125281475
1963	0.2123883334
1964	0.2121996596
1965	0.2121070381
1966	0.2120488503
1967	0.211980183
1968	0.2119339144
1969	0.2118342989
1970	0.2117646369
1971	0.2116399601
1972	0.2115314663
1973	0.2113426561
1974	0.2112985179
1975	0.2111927916
1976	0.2111109395
1977	0.2109717659
1978	0.2107600607
1979	0.2106586181
1980	0.210498735
1981	0.210342456
1982	0.2101739968
1983	0.2100898719
1984	0.2099742927
1985	0.2099036916
1986	0.2098508486
1987	0.209663382
1988	0.2094743823
1989	0.2092585903
1990	0.2091859069
1991	0.2090334619
1992	0.2089523697
1993	0.2087898858
1994	0.2086076728
1995	0.208442846
1996	0.2083056843
1997	0.2081294311
1998	0.207857128
1999	0.2077603594
2000	0.2075881234
2001	0.2074362521
2002	0.2073431209
2003	0.2072131647
2004	0.2070677284
2005	0.2069368375
2006	0.206775242
2007	0.2066915859
2008	0.2065005315
2009	0.206383706
2010	0.2061993777
2011	0.2061300946
2012	0.2060426575
2013	0.2058923804
2014	0.205729264
2015	0.2055715172
2016	0.2053732039
2017	0.2052641514
2018	0.2050430279
2019	0.2049722773
2020	0.2048762455
2021	0.2047584383
2022	0.2046261803
2023	0.2045157495
2024	0.2043448121
2025	0.2042551554
2026	0.2041179268
2027	0.2040167356
2028	0.2038906344
2029	0.2037815731
2030	0.2035359715
2031	0.2034877386
2032	0.2033519632
2033	0.2032804025
2034	0.2031886249
2035	0.2029835128
2036	0.2028140597
2037	0.2027430978
2038	0.2026229389
2039	0.2024150842
2040	0.2023175493
2041	0.2022944968
2042	0.2022062252
2043	0.2021353618
2044	0.202062891
2045	0.2019398184
2046	0.2017205991
2047	0.2016577505
2048	0.2016009143
2049	0.201460827
2050	0.2013226892
2051	0.2011563149
2052	0.2010306934
2053	0.2009381124
2054	0.2008217514
2055	0.2006936202
2056	0.2006212909
2057	0.2005538199
2058	0.2004950534
2059	0.200329307
2060	0.2002342987
2061	0.2001315264
2062	0.199992842
2063	0.1998343645
2064	0.1996939289
2065	0.1996073276
2066	0.1994493342
2067	0.1992589189
2068	0.1991961528
2069	0.199050391
2070	0.1989782566
2071	0.1987707257
2072	0.1986240394
2073	0.1984970649
2074	0.1984260345
2075	0.1982485741
2076	0.1981387485
2077	0.1981254621
2078	0.1978595588
2079	0.1977212056
2080	0.1976585664
2081	0.1975302531
2082	0.1973630209
2083	0.1971968231
2084	0.1969825799
2085	0.1968327191
2086	0.196781962
2087	0.1966288333
2088	0.1965080183
2089	0.1964225576
2090	0.196348437
2091	0.1961824702
2092	0.1959954876
2093	0.1958448715
2094	0.1957629518
2095	0.1956887656
2096	0.1955438325
2097	0.1954393543
2098	0.1953220809
2099	0.1952617744
2100	0.195201207
2101	0.1950646163
2102	0.195006101
2103	0.1948987464
2104	0.1948129496
2105	0.194595075
2106	0.1944825725
2107	0.1942498602
2108	0.1941268397
2109	0.1939860216
2110	0.1939268615
2111	0.193848807
2112	0.1937689024
2113	0.193703067
2114	0.1935134675
2115	0.1933869918
2116	0.1933450031
2117	0.1931897913
2118	0.1930156252
2119	0.1929144587
2120	0.1927964203
2121	0.1927131113
2122	0.1925329468
2123	0.1924265529
2124	0.1922729948
2125	0.1921028564
2126	0.192010486
2127	0.1919720321
2128	0.1918986685
2129	0.1918568178
2130	0.1917308583
2131	0.1915260269
2132	0.1914493167
2133	0.1914189793
2134	0.1913441209
2135	0.1912858507
2136	0.1910645906
2137	0.1909176864
2138	0.1907973742
2139	0.1907487771
2140	0.1906744232
2141	0.1905605515
2142	0.1904528784
2143	0.1903483032
2144	0.1902634133
2145	0.190115061
2146	0.1900137307
2147	0.1897680154
2148	0.1896435125
2149	0.1895638131
2150	0.1894456841
2151	0.1892961377
2152	0.1892409495
2153	0.1891673244
2154	0.1890626694
2155	0.1889325587
2156	0.1887791465
2157	0.1887226736
2158	0.1886303431
2159	0.1883921471
2160	0.1882638157
2161	0.1880612431
2162	0.1879177671
2163	0.1878352675
2164	0.1877171244
2165	0.187624479
2166	0.1874556416
2167	0.1873876602
2168	0.1873368323
2169	0.1871350131
2170	0.1870285828
2171	0.1869816737
2172	0.1869361082
2173	0.1867762758
2174	0.1866960883
2175	0.1864795683
2176	0.1863669336
2177	0.1862965968
2178	0.1862797096
2179	0.186091308
2180	0.1859636351
2181	0.1858640944
2182	0.185709651
2183	0.1855185159
2184	0.185410605
2185	0.1852544708
2186	0.1851451836
2187	0.18498381
2188	0.1847664109
2189	0.1846153672
2190	0.1845490912
2191	0.1844510273
2192	0.184313379
2193	0.18422066
2194	0.1840130246
2195	0.1838913176
2196	0.183793203
2197	0.1837172047
2198	0.18362416
2199	0.1834447606
2200	0.1833152384
2201	0.1832053353
2202	0.1830023007
2203	0.1829932992
2204	0.1829017331
2205	0.182774783
2206	0.1826015663
2207	0.1824676383
2208	0.1822958283
2209	0.1821004918
2210	0.1819593884
2211	0.1818354153
2212	0.1816416044
2213	0.1815422863
2214	0.181467002
2215	0.1813352662
2216	0.1811348534
2217	0.1809344178
2218	0.180828161
2219	0.1807109136
2220	0.1805742677
2221	0.1805031895
2222	0.1803885958
2223	0.1802744414
2224	0.1801206249
2225	0.1800638314
2226	0.1799396097
2227	0.1797945749
2228	0.1796028624
2229	0.1795230769
2230	0.1793436811
2231	0.1792405708
2232	0.1790501516
2233	0.1789852747
2234	0.1789382958
2235	0.1788197022
2236	0.178621201
2237	0.1785371236
2238	0.1783469003
2239	0.1783300685
2240	0.1782697108
2241	0.1781052938
2242	0.178016887
2243	0.177857592
2244	0.1777127967
2245	0.1776180964
2246	0.1775164892
2247	0.1774184665
2248	0.1772463105
2249	0.1771873566
2250	0.1771175764
2251	0.1770534667
2252	0.1769718257
2253	0.1767827206
2254	0.1767532802
2255	0.1766170468
2256	0.1764754319
2257	0.176403902
2258	0.1762471612
2259	0.1760971607
2260	0.1760466674
2261	0.175871677
2262	0.1757375856
2263	0.175667691
2264	0.1755222439
2265	0.1753909668
2266	0.1752983393
2267	0.1752059905
2268	0.1750625717
2269	0.174943494
2270	0.1748442736
2271	0.1747689838
2272	0.1745712492
2273	0.1744558376
2274	0.1743172015
2275	0.1742166744
2276	0.174094056
2277	0.1739561349
2278	0.1737331931
2279	0.1736543872
2280	0.1735371007
2281	0.1734097814
2282	0.1733434885
2283	0.1732827585
2284	0.1732474007
2285	0.1731273802
2286	0.1730738346
2287	0.1730236889
2288	0.17279684
2289	0.1726260365
2290	0.1725239366
2291	0.1725126131
2292	0.1723950984
2293	0.1723280624
2294	0.1722089376
2295	0.1720840446
2296	0.1719815509
2297	0.1718648588
2298	0.1717529846
2299	0.1716822745
2300	0.1715144377
2301	0.1714046537
2302	0.1713273463
2303	0.1712331584
2304	0.1711136794
2305	0.1710016561
2306	0.1709647334
2307	0.1708362286
2308	0.1707253159
2309	0.1706579671
2310	0.1705660105
2311	0.1704015939
2312	0.1703386648
2313	0.1702940611
2314	0.1701998571
2315	0.1701384019
2316	0.1700908397
2317	0.1700404037
2318	0.169899775
2319	0.1698043046
2320	0.1697123234
2321	0.1696188783
2322	0.1695179162
2323	0.169366716
2324	0.1692933265
2325	0.1691810363
2326	0.1690808117
2327	0.1689461556
2328	0.1688456915
2329	0.1687794605
2330	0.1685956852
2331	0.1684376545
2332	0.1683412211
2333	0.1682389502
2334	0.1681428917
2335	0.1680545771
2336	0.1679728054
2337	0.1678866414
2338	0.1678056065
2339	0.1676957981
2340	0.1676411825
2341	0.1675110624
2342	0.1674474639
2343	0.1673642721
2344	0.167344223
2345	0.167239969
2346	0.1671877503
2347	0.167096404
2348	0.1670030055
2349	0.1669110994
2350	0.1666893942
2351	0.1666046682
2352	0.1664649992
2353	0.1664078079
2354	0.1662624611
2355	0.1661778088
2356	0.1660464267
2357	0.1659892403
2358	0.1659211023
2359	0.1658682444
2360	0.1658146702
2361	0.1657151138
2362	0.1656257154
2363	0.1655715867
2364	0.1655399077
2365	0.165339907
2366	0.1652068362
2367	0.1649834276
2368	0.1648362853
2369	0.1647594086
2370	0.1647116671
2371	0.1646444502
2372	0.1644686786
2373	0.1643678343
2374	0.1642685594
2375	0.1642534861
2376	0.1641711174
2377	0.1641159395
2378	0.1640238574
2379	0.1639401233
2380	0.1637989865
2381	0.1636567787
2382	0.1635204103
2383	0.1633620808
2384	0.16327458
2385	0.1632069161
2386	0.1631551388
2387	0.163020996
2388	0.1629555968
2389	0.1628594709
2390	0.1628024653
2391	0.1626782063
2392	0.1625404281
2393	0.162421362
2394	0.1623244342
2395	0.1622721879
2396	0.1621621736
2397	0.1621054646
2398	0.1619406763
2399	0.1618695195
2400	0.1617751007
2401	0.1616315441
2402	0.1615685303
2403	0.1615101698
2404	0.1613832134
2405	0.1613270053
2406	0.1613091164
2407	0.1612349155
2408	0.1611792843
2409	0.1610648116
2410	0.1609790557
2411	0.1608839814
2412	0.1607559072
2413	0.1606749619
2414	0.1606378034
2415	0.1605952729
2416	0.1605392518
2417	0.1604026968
2418	0.1603513832
2419	0.1602801249
2420	0.1602025377
2421	0.160095539
2422	0.1599370152
2423	0.1599079448
2424	0.1598279508
2425	0.1597250013
2426	0.1595558775
2427	0.1594328452
2428	0.1593385302
2429	0.1592039793
2430	0.1591544299
2431	0.1590544211
2432	0.158885852
2433	0.1587003255
2434	0.1585686628
2435	0.1584763201
2436	0.1584306154
2437	0.1582326652
2438	0.1581477302
2439	0.1580566162
2440	0.1579810302
2441	0.1579608664
2442	0.1578650443
2443	0.1577798114
2444	0.1577052351
2445	0.157668705
2446	0.1575866455
2447	0.1574340491
2448	0.1573803582
2449	0.1572119277
2450	0.1571508101
2451	0.1570534542
2452	0.1569355989
2453	0.1568529765
2454	0.1567363354
2455	0.156600886
2456	0.1564851795
2457	0.1563826573
2458	0.1563083148
2459	0.1562067289
2460	0.1561182324
2461	0.1559309656
2462	0.1558705376
2463	0.1557916867
2464	0.1556891345
2465	0.1555957414
2466	0.1555148181
2467	0.1554187339
2468	0.1553660569
2469	0.1552844773
2470	0.1551742979
2471	0.1549674513
2472	0.1548738411
2473	0.1547361283
2474	0.1546609725
2475	0.1545211683
2476	0.1544660494
2477	0.1543598521
2478	0.1542725586
2479	0.1541826234
2480	0.1540775534
2481	0.1539491484
2482	0.1537775749
2483	0.1536700958
2484	0.1536095627
2485	0.1535203832
2486	0.1534914545
2487	0.1534164009
2488	0.1533126638
2489	0.1531679167
2490	0.1530883136
2491	0.1529776859
2492	0.1529109439
2493	0.1528476572
2494	0.1527821997
2495	0.1527045191
2496	0.1525844854
2497	0.152495083
2498	0.1524720596
2499	0.1523650488
2500	0.1522454501
2501	0.1521754718
2502	0.1521280517
2503	0.1520283977
2504	0.1519856805
2505	0.1518462234
2506	0.1517589012
2507	0.1517239004
2508	0.1515987529
2509	0.1515418801
2510	0.1514519663
2511	0.1513946814
2512	0.1512847056
2513	0.1512161591
2514	0.1511093916
2515	0.1510538701
2516	0.1508870113
2517	0.1507602356
2518	0.1507144546
2519	0.1506480552
2520	0.150598629
2521	0.1505525595
2522	0.1504895828
2523	0.150437994
2524	0.1503078132
2525	0.1502309442
2526	0.1501823629
2527	0.1500116001
2528	0.1499260181
2529	0.1498450685
2530	0.1497757504
2531	0.149691929
2532	0.1496096712
2533	0.1495156435
2534	0.149406357
2535	0.1493385995
2536	0.1492446575
2537	0.1490855241
2538	0.1489520977
2539	0.1488694992
2540	0.1487770395
2541	0.1486931171
2542	0.1486378974
2543	0.1486089881
2544	0.1485551318
2545	0.1483964123
2546	0.1483741871
2547	0.1482674918
2548	0.1481696944
2549	0.1480396866
2550	0.1479392346
2551	0.1478726094
2552	0.1478219125
2553	0.1477884781
2554	0.1476956619
2555	0.1476080353
2556	0.1475459462
2557	0.1474772347
2558	0.1473893178
2559	0.1473130049
2560	0.1472358724
2561	0.1471647668
2562	0.1470876867
2563	0.1469716536
2564	0.1468234159
2565	0.1467655136
2566	0.1466441889
2567	0.146579364
2568	0.1464431007
2569	0.1462781717
2570	0.1461230894
2571	0.146069442
2572	0.1460524288
2573	0.14600147
2574	0.1459046694
2575	0.1458282976
2576	0.1457700231
2577	0.1456842603
2578	0.1455194075
2579	0.1454630063
2580	0.1453543135
2581	0.1452727929
2582	0.1452052234
2583	0.1451546265
2584	0.14507207
2585	0.1449098619
2586	0.1448235508
2587	0.144780201
2588	0.1447319294
2589	0.1446531559
2590	0.14457043
2591	0.1445099497
2592	0.1443753285
2593	0.1442873554
2594	0.1442559118
2595	0.1442156783
2596	0.1441671239
2597	0.1440883152
2598	0.1439526739
2599	0.1438725113
2600	0.1437294673
2601	0.143597188
2602	0.1435183331
2603	0.1434426845
2604	0.1433992156
2605	0.143290356
2606	0.1432291151
2607	0.1431454482
2608	0.1430685085
2609	0.1430018738
2610	0.1428633804
2611	0.1427503421
2612	0.1426722897
2613	0.1426054777
2614	0.1425636411
2615	0.1424784533
2616	0.1424085539
2617	0.142292994
2618	0.1422253705
2619	0.1420668866
2620	0.1419616293
2621	0.1419029889
2622	0.1417475125
2623	0.1417089584
2624	0.1416043336
2625	0.1415582719
2626	0.1414144237
2627	0.1413119792
2628	0.1412732106
2629	0.1411906733
2630	0.1411133221
2631	0.1410443507
2632	0.1409529887
2633	0.1408354271
2634	0.1407359293
2635	0.1406357206
2636	0.1405327324
2637	0.1404203437
2638	0.1403537753
2639	0.1402388346
2640	0.1402194036
2641	0.1401320596
2642	0.140059502
2643	0.140024769
2644	0.139989207
2645	0.139923367
2646	0.1398284624
2647	0.1396939239
2648	0.1396088722
2649	0.1395409001
2650	0.1394870459
2651	0.1393840168
2652	0.1393305867
2653	0.13922931
2654	0.1391259686
2655	0.139028252
2656	0.1390067322
2657	0.1389281002
2658	0.1388448096
2659	0.1386900209
2660	0.1385763245
2661	0.1384892044
2662	0.1383312911
2663	0.1382291926
2664	0.1381808325
2665	0.1381156549
2666	0.1379870351
2667	0.1378949703
2668	0.1378149278
2669	0.1377644445
2670	0.1376829114
2671	0.1375564163
2672	0.1375028984
2673	0.1374381817
2674	0.1373433674
2675	0.137281971
2676	0.1371988136
2677	0.1370996084
2678	0.1370256053
2679	0.1369188162
2680	0.1368173096
2681	0.1367627615
2682	0.1366770845
2683	0.1366343021
2684	0.1365533681
2685	0.1365033421
2686	0.1364052697
2687	0.1363360389
2688	0.1362962474
2689	0.1362644884
2690	0.1361806972
2691	0.1360963208
2692	0.1360010181
2693	0.1359652318
2694	0.1358914892
2695	0.1357882278
2696	0.135634334
2697	0.1355560881
2698	0.1354873252
2699	0.1354198327
2700	0.1353240993
2701	0.1351988326
2702	0.135175562
2703	0.1351519208
2704	0.135051408
2705	0.1349792849
2706	0.1349316168
2707	0.1348585697
2708	0.134777338
2709	0.1347383521
2710	0.1346642093
2711	0.1346541965
2712	0.1345170275
2713	0.1343850013
2714	0.134357429
2715	0.1342771771
2716	0.1341791684
2717	0.1341042883
2718	0.1340281147
2719	0.1339407263
2720	0.1338417688
2721	0.1337445649
2722	0.1336903802
2723	0.1336020545
2724	0.1335124728
2725	0.1334669255
2726	0.1334062222
2727	0.1333230796
2728	0.1333075057
2729	0.1332320934
2730	0.1331100474
2731	0.133018323
2732	0.1329697021
2733	0.1329123594
2734	0.1328434824
2735	0.1327770076
2736	0.1326870217
2737	0.1326072788
2738	0.1325171988
2739	0.1324872237
2740	0.1324479336
2741	0.1322859409
2742	0.1321976819
2743	0.1320851739
2744	0.132040294
2745	0.1319679245
2746	0.1318709958
2747	0.1318270081
2748	0.1317610631
2749	0.1317400997
2750	0.1316416348
2751	0.1316083975
2752	0.1315294388
2753	0.131466098
2754	0.1313748028
2755	0.1313366672
2756	0.1312675725
2757	0.1312051823
2758	0.131127419
2759	0.131077534
2760	0.131046843
2761	0.1310019683
2762	0.1309357066
2763	0.1308887207
2764	0.1308236798
2765	0.1307823359
2766	0.1306427219
2767	0.1305917594
2768	0.1305029413
2769	0.1303377279
2770	0.1302619837
2771	0.1302199297
2772	0.1301385583
2773	0.1300715148
2774	0.1300355341
2775	0.1299700489
2776	0.1298946147
2777	0.1298362998
2778	0.1297947411
2779	0.1297417923
2780	0.1296875674
2781	0.1296262147
2782	0.1295546217
2783	0.1294353801
2784	0.1293614663
2785	0.1293125065
2786	0.1292145618
2787	0.1291657905
2788	0.1290876883
2789	0.1290355183
2790	0.1288887796
2791	0.1288581047
2792	0.1288109203
2793	0.1287043534
2794	0.1286853113
2795	0.1286243297
2796	0.1285381071
2797	0.128494122
2798	0.1284025157
2799	0.1283203558
2800	0.1282397019
2801	0.1280866191
2802	0.128023844
2803	0.1279608886
2804	0.1279100592
2805	0.1278635685
2806	0.1278179858
2807	0.1277642355
2808	0.1276433831
2809	0.1275731176
2810	0.1274817636
2811	0.1274454626
2812	0.1273380402
2813	0.1272753692
2814	0.1272520654
2815	0.127162349
2816	0.12711287
2817	0.1270660123
2818	0.1270326282
2819	0.126944983
2820	0.1268994652
2821	0.1268593764
2822	0.1268298396
2823	0.1267866117
2824	0.126706341
2825	0.1266360269
2826	0.1265860975
2827	0.1265152315
2828	0.1264231086
2829	0.1263611155
2830	0.1263395413
2831	0.126269384
2832	0.1261687066
2833	0.1260787016
2834	0.1260322546
2835	0.1259648982
2836	0.1259170008
2837	0.1258587842
2838	0.1258242386
2839	0.1257588615
2840	0.1257307632
2841	0.1257100347
2842	0.1256150715
2843	0.1254567311
2844	0.1253943141
2845	0.1252570903
2846	0.1252112017
2847	0.1250761852
2848	0.1250100295
2849	0.1249739294
2850	0.1249032981
2851	0.1248637316
2852	0.1248468274
2853	0.1247553452
2854	0.1246860575
2855	0.1246474337
2856	0.1245971864
2857	0.1244716671
2858	0.1243959308
2859	0.124374319
2860	0.1243383105
2861	0.1242589637
2862	0.124151437
2863	0.1240820661
2864	0.1240072631
2865	0.1238981412
2866	0.1238007878
2867	0.1237283811
2868	0.1236458928
2869	0.1235249033
2870	0.1234821141
2871	0.1233869465
2872	0.1233389472
2873	0.1232765128
2874	0.1231780694
2875	0.1230490665
2876	0.1230048806
2877	0.1229120917
2878	0.1227909523
2879	0.1227626883
2880	0.1226206464
2881	0.1225603863
2882	0.1225280995
2883	0.1224653391
2884	0.1224123427
2885	0.1223526794
2886	0.1222666017
2887	0.1221927238
2888	0.1221131492
2889	0.1220407792
2890	0.1219603253
2891	0.1219199607
2892	0.1218505345
2893	0.1217370145
2894	0.1216014044
2895	0.1215460166
2896	0.1214381738
2897	0.1212981268
2898	0.1212604574
2899	0.1211893852
2900	0.1211302303
2901	0.1210715627
2902	0.1210331855
2903	0.1209390049
2904	0.1208177463
2905	0.1207546611
2906	0.1207141079
2907	0.1206795078
2908	0.1206206582
2909	0.1205721273
2910	0.1204855718
2911	0.1204277168
2912	0.1203705167
2913	0.1203440186
2914	0.1202465032
2915	0.120186992
2916	0.1201104992
2917	0.1200444911
2918	0.1199596527
2919	0.1199356221
2920	0.1199049902
2921	0.1198469817
2922	0.1197508573
2923	0.1197178457
2924	0.1196355192
2925	0.119571556
2926	0.1194985559
2927	0.1194758556
2928	0.1193145723
2929	0.1192833656
2930	0.1192164132
2931	0.1191519415
2932	0.1190976314
2933	0.1190446019
